kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,tahun,garis_kemiskinan,garis_kemiskinan_was_imputed,persentase_penduduk_miskin,persentase_penduduk_miskin_was_imputed,indeks_keparahan_kemiskinan,indeks_keparahan_kemiskinan_was_imputed,indeks_pembangunan_manusia,indeks_pembangunan_manusia_was_imputed,tingkat_pengangguran_terbuka,tingkat_pengangguran_terbuka_was_imputed,garis_kemiskinan_yoy_change,garis_kemiskinan_yoy_pct_change,persentase_penduduk_miskin_yoy_change,persentase_penduduk_miskin_yoy_pct_change,indeks_keparahan_kemiskinan_yoy_change,indeks_keparahan_kemiskinan_yoy_pct_change,indeks_pembangunan_manusia_yoy_change,indeks_pembangunan_manusia_yoy_pct_change,tingkat_pengangguran_terbuka_yoy_change,tingkat_pengangguran_terbuka_yoy_pct_change,persentase_miskin_rolling_3y,arah_tren_kemiskinan,persentase_penduduk_miskin_risk_z,indeks_keparahan_kemiskinan_risk_z,indeks_pembangunan_manusia_risk_z,tingkat_pengangguran_terbuka_risk_z,jumlah_komponen_skor_kerentanan,skor_kerentanan_sosial,peringkat_prioritas_intervensi,prioritas_intervensi,jumlah_indikator_diimputasi,jumlah_indikator_tersedia
32,JAWA BARAT,3271,KOTA BOGOR,2012,331955.0,False,8.48,False,0.3,False,72.25,False,9.33,False,26085.0,8.528132866904237,-0.6799999999999997,-7.423580786026196,0.03999999999999998,15.384615384615374,0.5300000000000011,0.738984941438936,-0.9800000000000004,-9.505334626576145,9.036666666666667,turun,-0.5150752991944758,-0.40441052241158104,-0.9301282240756601,0.16433558770524995,4,-0.4213,20,sedang,0,5
32,JAWA BARAT,3216,KABUPATEN BEKASI,2012,328244.0,False,5.25,False,0.24,False,69.38,False,7.78,False,28231.0,9.409925569891975,-0.6799999999999997,-11.467116357504214,-0.010000000000000009,-4.0000000000000036,0.7199999999999989,1.0486454995630723,-2.4899999999999993,-24.245374878286263,5.763333333333333,turun,-1.3812351635587545,-0.6835611485009909,-0.3667207390482574,-0.47554114509876677,4,-0.7268,21,rendah,0,5
32,JAWA BARAT,3277,KOTA CIMAHI,2012,318871.0,False,6.68,False,0.32,False,74.99,False,8.57,False,25728.0,8.776603910037073,-0.47000000000000064,-6.573426573426577,0.13,68.42105263157893,0.5799999999999983,0.7794651256551433,-1.75,-16.957364341085267,7.076666666666667,turun,-0.9977650068897396,-0.311360313715111,-1.4680155094328302,-0.14941042321800982,4,-0.7316,22,rendah,0,5
32,JAWA BARAT,3279,KOTA BANJAR,2012,234687.0,False,7.79,False,0.13,False,67.53,False,6.2,False,15146.0,6.898939150318162,-0.4200000000000008,-5.1157125456760095,-0.010000000000000009,-7.142857142857151,0.37999999999999545,0.5658972449739341,-0.9799999999999995,-13.649025069637876,8.156666666666668,turun,-0.7001063538109936,-1.1953372963315756,-0.0035486668180517602,-1.1278025888602807,4,-0.7567,23,rendah,0,5
32,JAWA BARAT,3275,KOTA BEKASI,2012,403033.0,False,5.56,False,0.24,False,77.71,False,8.75,False,37312.0,10.202312691915427,-0.5600000000000005,-9.150326797385633,0.16999999999999998,242.8571428571428,0.22999999999998977,0.296850800206494,-1.7599999999999998,-16.74595623215984,5.993333333333333,turun,-1.2981052694556814,-0.6835611485009909,-2.0019766102253502,-0.07510215747302734,4,-1.0147,24,rendah,0,5
32,JAWA BARAT,3273,KOTA BANDUNG,2012,314721.0,False,4.55,False,0.12,False,78.3,False,9.17,False,22617.0,7.742790239092923,-0.23000000000000043,-4.811715481171552,-0.08000000000000002,-40.0,0.1700000000000017,0.21758607449122724,-1.17,-11.315280464216638,4.760000000000001,turun,-1.568947827662468,-1.2418624006798107,-2.117799054882552,0.09828379593193202,4,-1.2076,25,rendah,0,5
32,JAWA BARAT,3276,KOTA DEPOK,2012,397687.0,False,2.46,False,0.04,False,77.28,False,9.42,False,39428.0,11.005445780845701,-0.29000000000000004,-10.545454545454547,-0.1,-71.42857142857143,0.3200000000000074,0.4158004158004269,-1.1799999999999997,-11.13207547169811,2.6833333333333336,turun,-2.129404210486413,-1.6140632354656905,-1.9175636420853577,0.20148972057774117,4,-1.3649,26,rendah,0,5
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,2012,,False,,False,,False,,False,,,,,,,,,,,,,,belum_ada_pembanding,,,,,0,,,,0,0
32,JAWA BARAT,3209,KABUPATEN CIREBON,2013,300990.0,False,14.65,False,0.46,False,65.06,False,14.88,False,19963.0,7.1035879114818234,-0.3100000000000005,-2.0721925133689867,-0.04999999999999999,-9.80392156862745,0.5799999999999983,0.8995037220843605,-1.1599999999999984,-7.231920199501241,15.056666666666667,turun,1.309165609918408,0.8644083264750242,0.6203472272832602,2.6181066579867207,4,1.353,1,sangat_tinggi,0,5
32,JAWA BARAT,3203,KABUPATEN CIANJUR,2013,264580.0,False,12.02,False,0.39,False,61.68,False,14.18,False,14548.0,5.8184552377295695,-1.1600000000000001,-8.801213960546283,-0.08999999999999997,-18.74999999999999,1.3999999999999986,2.3224950232249464,2.92,25.93250444049733,13.006666666666666,turun,0.5707892951194902,0.3818245368478633,1.2985895653912078,2.3025467826532218,4,1.1384,2,sangat_tinggi,0,5
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,2013,256789.0,False,12.92,False,0.64,False,63.93,False,9.54,False,14897.0,6.1585335604319225,-0.4299999999999997,-3.22097378277153,0.26,68.42105263157893,0.759999999999998,1.203102738641748,-0.5500000000000007,-5.45094152626363,13.496666666666668,turun,0.8234656005639867,2.1053380712305803,0.8470968846980478,0.2108356090140295,4,0.9967,3,sangat_tinggi,0,5
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,2013,350455.0,False,14.99,False,0.47,False,62.98,False,9.63,False,24668.0,7.571818396682506,-0.4499999999999993,-2.9145077720207246,0.02999999999999997,6.818181818181812,0.8899999999999935,1.4334031244966905,1.8800000000000008,24.25806451612904,15.479999999999999,turun,1.4046211030863287,0.9333488678503326,1.0377271276573827,0.2514075929854801,4,0.9068,4,sangat_tinggi,0,5
32,JAWA BARAT,3278,KOTA TASIKMALAYA,2013,337841.0,False,17.19,False,0.63,False,68.63,False,6.52,False,20804.0,6.562010112384353,-1.75,-9.239704329461452,-0.5499999999999999,-46.61016949152542,0.789999999999992,1.1645047169811296,-0.5100000000000007,-7.254623044096742,18.703333333333333,turun,2.0222742941728757,2.0363975298552717,-0.0960211594165524,-1.150579853139065,4,0.703,5,sangat_tinggi,0,5
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,2013,353727.0,False,14.07,False,0.55,False,63.71,False,7.35,False,26765.0,8.18596656492192,-0.39000000000000057,-2.697095435684649,-0.1399999999999999,-20.28985507246376,0.5799999999999983,0.9187391097734698,0.6399999999999997,9.538002980625926,14.503333333333336,turun,1.1463297686319545,1.4848731988528026,0.8912428356991565,-0.7764160009579164,4,0.6865,6,tinggi,0,5
32,JAWA BARAT,3205,KABUPATEN GARUT,2013,226308.0,False,12.79,False,0.41,False,61.67,False,8.14,False,12601.0,5.896390852896727,0.06999999999999851,0.5503144654087855,0.009999999999999953,2.499999999999991,0.6300000000000026,1.0321100917431325,1.7600000000000007,27.586206896551737,12.993333333333334,stabil,0.7869679119997814,0.5197056195984805,1.3005961995276216,-0.42028414165296735,4,0.5467,7,tinggi,0,5
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,2013,261858.0,False,13.34,False,0.47,False,66.16,False,8.22,False,16382.0,6.673564829148271,-0.35999999999999943,-2.6277372262773713,-0.010000000000000009,-2.083333333333337,0.5600000000000023,0.8536585365853666,1.1300000000000008,15.937940761636128,13.746666666666664,turun,0.9413812097714184,0.9333488678503326,0.39961747227771643,-0.38422015590056746,4,0.4725,8,tinggi,0,5
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,2013,240188.0,False,9.24,False,0.38,False,63.63,False,10.38,False,12447.0,5.465419050588172,-0.5499999999999989,-5.617977528089879,0.09000000000000002,31.034482758620708,1.3599999999999994,2.1840372571061417,0.6400000000000006,6.570841889117052,9.770000000000001,turun,-0.20969973725350985,0.3128839954725546,0.9072959087904686,0.5895074594142288,4,0.4,9,tinggi,0,5
32,JAWA BARAT,3215,KABUPATEN KARAWANG,2013,335273.0,False,10.69,False,0.36,False,66.61,False,9.8,False,24522.0,7.891205498936449,-0.41999999999999993,-3.7803780378037777,-0.030000000000000027,-7.692307692307699,0.6400000000000006,0.9701379414885469,-1.4499999999999993,-12.888888888888882,11.200000000000001,turun,0.19738986596262312,0.1750029127219371,0.30931893613908384,0.3280435627093298,4,0.2524,10,tinggi,0,5
32,JAWA BARAT,3213,KABUPATEN SUBANG,2013,272854.0,False,12.35,False,0.41,False,65.48,False,7.34,False,15311.0,5.945026655742924,-0.14000000000000057,-1.1208967173738982,0.10999999999999999,36.66666666666667,0.6200000000000045,0.9559050262103019,-0.6699999999999999,-8.364544319600498,12.633333333333333,turun,0.6634372737824722,0.5197056195984805,0.53606859355387,-0.7809239991769663,4,0.2346,11,tinggi,0,5
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,2013,271270.0,False,9.28,False,0.32,False,67.09,False,9.45,False,20138.0,8.018890463979101,-0.2900000000000009,-3.0303030303030387,-0.07,-17.948717948717952,0.7900000000000063,1.191553544494739,0.1899999999999995,2.0518358531317338,9.69,turun,-0.1984696792337547,-0.10075925277929748,0.2130004975912089,0.17026362504257975,4,0.021,12,tinggi,0,5
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,2013,237114.0,False,11.57,False,0.28,False,62.4,False,6.4,False,14520.0,6.523086875657036,-0.1899999999999995,-1.6156462585034004,-0.33999999999999997,-54.83870967741935,0.7100000000000009,1.150915869670932,1.5,30.612244897959172,11.896666666666667,turun,0.4444511423972421,-0.3765214182805321,1.1541119075693969,-1.2046758317676645,4,0.0043,13,tinggi,0,5
32,JAWA BARAT,3201,KABUPATEN BOGOR,2013,271970.0,False,9.54,False,0.33,False,66.74,False,7.87,False,19428.0,7.692977801712186,0.7099999999999991,8.040770101925254,0.040000000000000036,13.793103448275868,1.0799999999999983,1.6448370392933231,-1.2000000000000002,-13.230429988974645,9.340000000000002,naik,-0.12547430210534466,-0.03181871140398874,0.2832326923657022,-0.5420000935673172,4,-0.104,14,sedang,0,5
32,JAWA BARAT,3272,KOTA SUKABUMI,2013,380856.0,False,8.05,False,0.25,False,70.81,False,11.18,False,10223.0,2.7582541220020795,-0.3699999999999992,-4.394299287410918,0.07,38.888888888888886,1.0700000000000074,1.5342701462575326,-0.45000000000000107,-3.8693035253654418,8.473333333333333,turun,-0.5437939633412329,-0.5833430424064583,-0.5334674011548155,0.9501473169382268,4,-0.1776,15,sedang,0,5
32,JAWA BARAT,3204,KABUPATEN BANDUNG,2013,256733.0,False,7.94,False,0.25,False,68.58,False,10.12,False,14786.0,6.111255770891977,-0.3899999999999997,-4.681872749099636,-0.12,-32.432432432432435,0.45000000000000284,0.6605019815059565,-1.4800000000000004,-12.758620689655176,8.42,turun,-0.5746766228955602,-0.5833430424064583,-0.08598798873448275,0.47229950571892854,4,-0.1929,16,sedang,0,5
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,2013,260160.0,False,11.31,False,0.32,False,68.47,False,6.41,False,10845.0,4.349918777450212,-0.5599999999999987,-4.717775905644473,-0.12,-27.27272727272727,1.1099999999999994,1.647862232779107,-1.0099999999999998,-13.611859838274931,11.886666666666668,turun,0.37145576526883206,-0.10075925277929748,-0.06391501323392837,-1.2001678335486146,4,-0.2483,17,sedang,0,5
32,JAWA BARAT,3274,KOTA CIREBON,2013,334439.0,False,10.54,False,0.2,False,72.27,False,9.02,False,26627.0,8.650409990513698,-0.5600000000000005,-5.045045045045049,-0.18,-47.36842105263158,0.29999999999999716,0.41684035014588616,-3.4800000000000004,-27.839999999999996,11.066666666666668,turun,0.1552771483885403,-0.9280457492830017,-0.8264359850712648,-0.023580298376569376,4,-0.4057,18,sedang,0,5
32,JAWA BARAT,3279,KOTA BANJAR,2013,250311.0,False,7.11,False,0.31,False,68.01,False,7.04,False,15624.0,6.657377698807343,-0.6799999999999997,-8.729139922978169,0.18,138.46153846153845,0.480000000000004,0.7107952021323971,0.8399999999999999,13.548387096774196,7.703333333333333,turun,-0.8077003268054848,-0.16969979415460623,0.028390157041116436,-0.9161639457484657,4,-0.4663,19,sedang,0,5
32,JAWA BARAT,3207,KABUPATEN CIAMIS,2013,270515.0,False,8.62,False,0.29,False,67.2,False,5.85,False,18891.0,7.507630432709123,-1.0100000000000016,-10.48805815160957,-0.17000000000000004,-36.956521739130444,0.9099999999999966,1.372756071805692,0.5699999999999994,10.795454545454541,9.41,turun,-0.3837656365597188,-0.30758087690522373,0.19092752209065453,-1.4526157338154138,4,-0.4883,20,sedang,0,5
32,JAWA BARAT,3271,KOTA BOGOR,2013,360518.0,False,8.19,False,0.21,False,72.86,False,9.8,False,28563.0,8.60447952282688,-0.2900000000000009,-3.4198113207547287,-0.09,-30.000000000000004,0.6099999999999994,0.8442906574394504,0.47000000000000064,5.037513397642024,8.610000000000001,turun,-0.5044887602720892,-0.8591052079076931,-0.9448273991196942,0.3280435627093298,4,-0.4951,21,rendah,0,5
32,JAWA BARAT,3277,KOTA CIMAHI,2013,347234.0,False,5.63,False,0.29,False,75.85,False,11.43,False,28363.0,8.894819535172527,-1.0499999999999998,-15.718562874251496,-0.030000000000000027,-9.37500000000001,0.8599999999999994,1.1468195759434474,2.8599999999999994,33.37222870478411,6.486666666666667,turun,-1.2232124735364347,-0.30758087690522373,-1.5448110059074924,1.0628472724144764,4,-0.5032,22,rendah,0,5
32,JAWA BARAT,3216,KABUPATEN BEKASI,2013,361510.0,False,5.2,False,0.18,False,70.09,False,7.17,False,33266.0,10.134534066121548,-0.04999999999999982,-0.952380952380949,-0.06,-25.0,0.710000000000008,1.0233496684923793,-0.6100000000000003,-7.840616966580982,5.460000000000001,stabil,-1.3439355972488052,-1.065926832033619,-0.38898974333300457,-0.857559968900816,4,-0.9141,23,rendah,0,5
32,JAWA BARAT,3275,KOTA BEKASI,2013,449026.0,False,5.33,False,0.16,False,78.63,False,9.5,False,45993.0,11.411720628335642,-0.22999999999999954,-4.136690647482011,-0.07999999999999999,-33.33333333333333,0.9200000000000017,1.1838888173980155,0.75,8.571428571428562,5.669999999999999,turun,-1.3074379086846002,-1.2038079147842364,-2.1026552958305973,0.19280361613782998,4,-1.1053,24,rendah,0,5
32,JAWA BARAT,3273,KOTA BANDUNG,2013,340355.0,False,4.78,False,0.08,False,78.55,False,10.97,False,25634.0,8.144991913472577,0.23000000000000043,5.054945054945059,-0.039999999999999994,-33.33333333333333,0.25,0.319284802043418,1.8000000000000007,19.62922573609598,4.703333333333334,naik,-1.4618512064562368,-1.7553322457867058,-2.0866022227392853,0.8554793543381777,4,-1.1121,25,rendah,0,5
32,JAWA BARAT,3276,KOTA DEPOK,2013,443302.0,False,2.32,False,0.06,False,78.27,False,7.69,False,45615.0,11.470075712809313,-0.14000000000000012,-5.691056910569115,0.019999999999999997,50.0,0.9899999999999949,1.2810559006211086,-1.7299999999999995,-18.365180467091292,2.51,turun,-2.1524997746711936,-1.8932133285373234,-2.0304164669196916,-0.6231440615102166,4,-1.6748,26,rendah,0,5
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,2013,,False,,False,,False,64.73,False,,,,,,,,,,,,,,belum_ada_pembanding,,,0.6865661537849234,,1,,,,0,1
32,JAWA BARAT,3209,KABUPATEN CIREBON,2014,312194.0,False,14.22,False,0.56,False,65.53,False,13.32,False,11204.0,3.7223828034153916,-0.4299999999999997,-2.9351535836177445,0.10000000000000003,21.739130434782616,0.46999999999999886,0.7224100830003133,-1.5600000000000005,-10.483870967741938,14.61,turun,1.393184031757608,1.5103886867688847,0.613484181072329,2.064882710962549,4,1.3955,1,sangat_tinggi,0,5
32,JAWA BARAT,3203,KABUPATEN CIANJUR,2014,273506.0,False,11.47,False,0.35,False,62.08,False,14.87,False,8926.0,3.3736488018746735,-0.5499999999999989,-4.575707154742092,-0.040000000000000036,-10.256410256410264,0.3999999999999986,0.6485084306095956,0.6899999999999995,4.866008462623417,12.223333333333334,turun,0.5727865826498092,0.2627756414196998,1.3121765819390327,2.722707005443108,4,1.2176,2,sangat_tinggi,0,5
32,JAWA BARAT,3278,KOTA TASIKMALAYA,2014,351718.0,False,15.95,False,0.86,False,69.04,False,5.38,False,13877.0,4.107553553298748,-1.240000000000002,-7.21349621873183,0.22999999999999998,36.50793650793651,0.4100000000000108,0.5974063820486819,-1.1399999999999997,-17.484662576687114,17.36,turun,1.9092886088326957,3.2926930372677194,-0.09735939198336133,-1.3048752878604435,4,0.9499,3,sangat_tinggi,0,5
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,2014,364360.0,False,14.29,False,0.44,False,63.55,False,8.01,False,13905.0,3.9676991339829604,-0.7000000000000011,-4.6697798532355,-0.02999999999999997,-6.382978723404253,0.5700000000000003,0.9050492219752293,-1.620000000000001,-16.82242990654207,14.906666666666666,turun,1.4140668759167152,0.7974669465693505,1.0144728633088724,-0.18869600109665627,4,0.7593,4,sangat_tinggi,0,5
32,JAWA BARAT,3205,KABUPATEN GARUT,2014,234661.0,False,12.47,False,0.38,False,62.23,False,7.71,False,8353.0,3.690987503755938,-0.3199999999999985,-2.501954652071925,-0.02999999999999997,-7.317073170731703,0.5599999999999952,0.9080590238365494,-0.4300000000000006,-5.28255528255529,12.660000000000002,turun,0.8711129277799179,0.44100607646958345,1.2817986514665676,-0.3160168322864418,4,0.5695,5,sangat_tinggi,0,5
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,2014,264244.0,False,12.26,False,0.39,False,64.27,False,8.15,False,7455.0,2.9031617397941467,-0.6600000000000001,-5.108359133126939,-0.25,-39.0625,0.3399999999999963,0.5318316909119325,-1.3899999999999988,-14.570230607966451,12.843333333333334,turun,0.8084643953025948,0.5004162214862113,0.868658797041039,-0.1292796132080894,4,0.5121,6,tinggi,0,5
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,2014,271015.0,False,12.72,False,0.53,False,66.63,False,6.88,False,9157.0,3.4969334524818763,-0.6199999999999992,-4.647676161919034,0.06000000000000005,12.765957446808528,0.46999999999999886,0.7103990326481346,-1.3400000000000007,-16.301703163017034,13.253333333333332,turun,0.9456945140624451,1.3321582517190012,0.39071269094091754,-0.6682711319115153,4,0.5001,7,tinggi,0,5
32,JAWA BARAT,3215,KABUPATEN KARAWANG,2014,344477.0,False,10.15,False,0.37,False,67.08,False,11.1,False,9204.0,2.7452255326256614,-0.5399999999999991,-5.051449953227305,0.010000000000000009,2.77777777777779,0.46999999999999886,0.7055997597958275,1.299999999999999,13.265306122448962,10.65,turun,0.17899580707806564,0.38159593145295556,0.2995788995235209,1.1227085601581355,4,0.4957,8,tinggi,0,5
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,2014,368900.0,False,13.42,False,0.48,False,64.07,False,4.47,False,15173.0,4.2894661702386205,-0.6500000000000004,-4.619758351101632,-0.07000000000000006,-12.727272727272743,0.3599999999999923,0.5650604300737605,-2.88,-39.183673469387756,13.983333333333334,turun,1.154522955653521,1.0351075266358616,0.9091627043376601,-1.6910818091361266,4,0.3519,9,tinggi,0,5
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,2014,247800.0,False,8.81,False,0.34,False,64.07,False,8.09,False,7612.0,3.1691841390910414,-0.4299999999999997,-4.653679653679655,-0.03999999999999998,-10.526315789473683,0.4399999999999906,0.6914977212006734,-2.290000000000001,-22.06165703275531,9.28,turun,-0.22076149539627998,0.20336549640307222,0.9091627043376601,-0.15474377944604673,4,0.1843,10,tinggi,0,5
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,2014,246796.0,False,11.26,False,0.21,False,62.79,False,6.93,False,9682.0,4.083267963932968,-0.3100000000000005,-2.6793431287813307,-0.07000000000000003,-25.00000000000001,0.39000000000000057,0.6250000000000089,0.5299999999999994,8.281249999999996,11.53,turun,0.5101380501724861,-0.5689663888130898,1.16838771103603,-0.6470509933798845,4,0.1156,11,tinggi,0,5
32,JAWA BARAT,3213,KABUPATEN SUBANG,2014,280501.0,False,11.73,False,0.24,False,65.8,False,6.74,False,7647.0,2.8025977262565283,-0.6199999999999992,-5.020242914979756,-0.16999999999999998,-41.463414634146346,0.3199999999999932,0.4886988393402403,-0.5999999999999996,-8.174386920980925,12.19,turun,0.6503514323836375,-0.39073595376320636,0.5588039062218921,-0.7276875198000818,4,0.0227,12,tinggi,0,5
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,2014,281524.0,False,8.8,False,0.33,False,67.32,False,7.83,False,10254.0,3.7799977881815217,-0.47999999999999865,-5.172413793103436,0.010000000000000009,3.125,0.22999999999998977,0.34282307348336705,-1.6199999999999992,-17.14285714285714,9.216666666666667,turun,-0.223744758847581,0.14395535138644433,0.25097421076757737,-0.2650884998105275,4,-0.0235,13,tinggi,0,5
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,2014,265495.0,False,10.78,False,0.26,False,68.76,False,7.51,False,5335.0,2.05066113161132,-0.5300000000000011,-4.686118479221935,-0.06,-18.75,0.29000000000000625,0.42354315758728056,1.0999999999999996,17.160686427457094,11.319999999999999,turun,0.3669414045100338,-0.2719156637299506,-0.04065392176809243,-0.40089738641296563,4,-0.0866,14,sedang,0,5
32,JAWA BARAT,3201,KABUPATEN BOGOR,2014,280312.0,False,8.91,False,0.29,False,67.36,False,7.65,False,8342.0,3.0672500643453393,-0.629999999999999,-6.603773584905648,-0.040000000000000036,-12.121212121212132,0.6200000000000045,0.9289781240635397,-0.21999999999999975,-2.7954256670902122,9.093333333333334,turun,-0.1909288608832692,-0.09368522868006723,0.242873429308252,-0.3414809985243988,4,-0.0958,15,sedang,0,5
32,JAWA BARAT,3274,KOTA CIREBON,2014,349599.0,False,10.03,False,0.18,False,72.93,False,11.02,False,15160.0,4.532964157888286,-0.5099999999999998,-4.8387096774193505,-0.020000000000000018,-10.000000000000009,0.6600000000000108,0.9132420091324311,2.0,22.17294900221729,10.556666666666665,turun,0.1431966456624523,-0.7471968238629734,-0.8851603889026296,1.088756338507526,4,-0.1001,16,sedang,0,5
32,JAWA BARAT,3272,KOTA SUKABUMI,2014,395131.0,False,7.65,False,0.11,False,71.19,False,11.64,False,14275.0,3.748135778351913,-0.40000000000000036,-4.968944099378891,-0.14,-56.00000000000001,0.37999999999999545,0.5366473661912119,0.46000000000000085,4.114490161001805,8.04,turun,-0.5668200557472061,-1.1630678389793683,-0.5327763954220297,1.35188605629975,4,-0.2277,17,sedang,0,5
32,JAWA BARAT,3271,KOTA BOGOR,2014,372886.0,False,7.74,False,0.23,False,73.1,False,9.48,False,12368.0,3.4306192755978904,-0.4499999999999993,-5.494505494505486,0.020000000000000018,9.523809523809534,0.23999999999999488,0.32939884710403433,-0.3200000000000003,-3.2653061224489854,8.136666666666668,turun,-0.5399706846854964,-0.4501460987798341,-0.9195887101047545,0.43517607173329353,4,-0.3686,18,sedang,0,5
32,JAWA BARAT,3207,KABUPATEN CIAMIS,2014,283227.0,False,8.38,False,0.31,False,67.64,False,4.92,False,12712.0,4.699184888083829,-0.23999999999999844,-2.7842227378190088,0.020000000000000018,6.896551724137945,0.4399999999999977,0.6547619047619024,-0.9299999999999997,-15.897435897435896,8.876666666666667,turun,-0.34904182380222665,0.025135061353188545,0.18616795909298314,-1.500100562351448,4,-0.4095,19,sedang,0,5
32,JAWA BARAT,3204,KABUPATEN BANDUNG,2014,264129.0,False,7.65,False,0.12,False,69.06,False,8.48,False,7396.0,2.8808139195195093,-0.29000000000000004,-3.652392947103278,-0.13,-52.0,0.480000000000004,0.6999125109361293,-1.6399999999999988,-16.205533596837927,7.973333333333334,turun,-0.5668200557472061,-1.1036576939627403,-0.10140978271302256,0.010773301100674808,4,-0.4403,20,sedang,0,5
32,JAWA BARAT,3279,KOTA BANJAR,2014,260742.0,False,6.95,False,0.19,False,68.34,False,7.38,False,10431.0,4.167215983316752,-0.16000000000000014,-2.250351617440227,-0.12,-38.70967741935484,0.3299999999999983,0.48522276135862796,0.33999999999999986,4.829545454545459,7.283333333333334,turun,-0.7756484973382822,-0.6877866788463455,0.0444042835548109,-0.456069746595206,4,-0.4688,21,rendah,0,5
32,JAWA BARAT,3277,KOTA CIMAHI,2014,361794.0,False,5.47,False,0.21,False,76.06,False,9.62,False,14560.0,4.193137768766886,-0.16000000000000014,-2.841918294849022,-0.07999999999999999,-27.586206896551722,0.21000000000000796,0.2768622280817423,-1.8100000000000005,-15.835520559930016,5.926666666666667,turun,-1.2171714881308433,-0.5689663888130898,-1.519046538094739,0.4945924596218596,4,-0.7026,22,rendah,0,5
32,JAWA BARAT,3216,KABUPATEN BEKASI,2014,374255.0,False,4.97,False,0.12,False,70.51,False,6.79,False,12745.0,3.5254903045558894,-0.23000000000000043,-4.42307692307693,-0.06,-33.333333333333336,0.4200000000000017,0.599229561991721,-0.3799999999999999,-5.299860529986056,5.140000000000001,turun,-1.3663346606958977,-1.1036576939627403,-0.39506311061352156,-0.706467381268451,4,-0.8929,23,rendah,0,5
32,JAWA BARAT,3275,KOTA BEKASI,2014,466851.0,False,5.25,False,0.19,False,78.84,False,9.36,False,17825.0,3.9697033133938797,-0.08000000000000007,-1.5009380863039379,0.03,18.75,0.21000000000000796,0.26707363601679024,-0.14000000000000057,-1.473684210526327,5.38,stabil,-1.2828032840594672,-0.6877866788463455,-2.082050849517764,0.3842477392573789,4,-0.9171,24,rendah,0,5
32,JAWA BARAT,3273,KOTA BANDUNG,2014,353423.0,False,4.65,False,0.17,False,78.98,False,8.05,False,13068.0,3.839520500653726,-0.1299999999999999,-2.7196652719665204,0.09000000000000001,112.5,0.4300000000000068,0.5474220241884264,-2.92,-26.618049225159524,4.66,turun,-1.4617990911375323,-0.806606968879601,-2.110403584625398,-0.17171989027135112,4,-1.1376,25,rendah,0,5
32,JAWA BARAT,3276,KOTA DEPOK,2014,462069.0,False,2.32,False,0.09,False,78.58,False,8.44,False,18767.0,4.233457101479354,0.0,0.0,0.03,50.0,0.3100000000000023,0.39606490353902846,0.7499999999999991,9.752925877763307,2.3666666666666667,stabil,-2.1568994752906856,-1.2818881290126238,-2.0293957700321563,-0.006202809724630333,4,-1.3686,26,rendah,0,5
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,2014,,False,,False,,False,65.29,False,,,,,,,,,0.5600000000000023,0.8651320871311707,,,,belum_ada_pembanding,,,0.6620888698282725,,1,,,,0,1
32,JAWA BARAT,3213,KABUPATEN SUBANG,2015,295174.0,False,12.27,False,0.81,False,66.52,False,10.04,False,14673.0,5.230997393948678,0.5399999999999991,4.603580562659837,0.5700000000000001,237.50000000000006,0.7199999999999989,1.094224924012166,3.299999999999999,48.96142433234421,12.116666666666667,naik,0.6539477299802852,2.178180406267614,0.5375409833848508,0.7062446143696529,4,1.019,1,sangat_tinggi,0,5
32,JAWA BARAT,3209,KABUPATEN CIREBON,2015,327032.0,False,14.77,False,0.57,False,66.07,False,10.51,False,14838.0,4.75281395542515,0.5499999999999989,3.8677918424753877,0.009999999999999898,1.7857142857142572,0.539999999999992,0.824050053410641,-2.8100000000000005,-21.096096096096094,14.546666666666667,naik,1.3790047564860224,0.8973628896964576,0.6286051628065736,0.930918571660977,4,0.959,2,sangat_tinggi,0,5
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,2015,379088.0,False,14.98,False,0.62,False,64.36,False,8.51,False,14728.0,4.0421561093423986,0.6900000000000013,4.828551434569639,0.18,40.90909090909092,0.8100000000000023,1.2745869394177767,0.5,6.2421972534332015,14.753333333333336,naik,1.4399095467125047,1.1641998723154487,0.9746490446091168,-0.025140821068060697,4,0.8884,3,sangat_tinggi,0,5
